valid_time,SpotPriceEUR,temperature_2m,wind_speed_10m,shortwave_radiation
2025-09-01 10:00:00,38.27,20.5,22.4,348.0
2025-09-01 11:00:00,25.030001,21.1,25.1,453.0
2025-09-01 12:00:00,42.73,21.2,25.7,452.0
2025-09-01 13:00:00,67.760002,21.7,15.7,310.0
2025-09-01 14:00:00,84.669998,21.5,14.2,295.0
2025-09-01 15:00:00,109.699997,19.0,16.5,91.0
2025-09-01 16:00:00,155.320007,17.3,12.1,30.0
2025-09-01 17:00:00,250.649994,17.0,11.6,18.0
2025-09-01 18:00:00,210.559998,16.5,11.9,10.0
2025-09-01 19:00:00,125.199997,16.2,10.5,0.0
2025-09-01 20:00:00,112.400002,15.3,4.5,0.0
2025-09-01 21:00:00,100.529999,14.1,3.4,0.0
2025-09-01 22:00:00,95.010002,13.9,3.9,0.0
2025-09-01 23:00:00,90.110001,13.7,5.7,0.0
2025-09-02 00:00:00,90.839996,13.6,6.3,0.0
2025-09-02 01:00:00,92.5,12.8,4.4,0.0
2025-09-02 02:00:00,94.800003,12.8,4.6,0.0
2025-09-02 03:00:00,106.849998,13.0,4.9,0.0
2025-09-02 04:00:00,118.470001,13.2,5.9,0.0
2025-09-02 05:00:00,153.669998,13.9,7.2,6.0
2025-09-02 06:00:00,147.479996,15.0,9.9,62.0
2025-09-02 07:00:00,121.050003,16.3,9.5,149.0
2025-09-02 08:00:00,102.139999,17.6,10.3,318.0
2025-09-02 09:00:00,84.660004,18.6,10.0,401.0
2025-09-02 10:00:00,78.940002,19.4,10.7,490.0
2025-09-02 11:00:00,79.730003,19.5,12.7,480.0
2025-09-02 12:00:00,78.540001,19.3,14.4,464.0
2025-09-02 13:00:00,84.370003,19.0,17.1,429.0
2025-09-02 14:00:00,95.0,17.9,16.6,353.0
2025-09-02 15:00:00,108.970001,18.3,11.3,392.0
2025-09-02 16:00:00,173.160004,18.3,9.9,249.0
2025-09-02 17:00:00,311.51001,16.8,5.6,116.0
2025-09-02 18:00:00,263.790009,16.1,5.1,39.0
2025-09-02 19:00:00,140.919998,15.5,8.7,0.0
2025-09-02 20:00:00,110.470001,15.0,9.8,0.0
2025-09-02 21:00:00,91.209999,14.3,8.7,0.0
2025-09-02 22:00:00,97.25,13.7,9.9,0.0
2025-09-02 23:00:00,90.739998,13.3,9.1,0.0
2025-09-03 00:00:00,85.949997,12.9,8.2,0.0
2025-09-03 01:00:00,81.720001,12.5,9.2,0.0
2025-09-03 02:00:00,81.230003,12.8,8.9,0.0
2025-09-03 03:00:00,79.5,13.6,9.7,0.0
2025-09-03 04:00:00,93.449997,14.2,12.5,0.0
2025-09-03 05:00:00,105.610001,14.4,12.5,6.0
2025-09-03 06:00:00,105.199997,15.6,15.3,85.0
2025-09-03 07:00:00,85.300003,17.1,15.1,221.0
2025-09-03 08:00:00,29.040001,17.9,18.6,263.0
2025-09-03 09:00:00,2.84,19.3,21.9,465.0
2025-09-03 10:00:00,2.38,20.0,24.3,544.0
2025-09-03 11:00:00,2.11,20.6,25.5,578.0
2025-09-03 12:00:00,2.31,20.8,26.9,563.0
2025-09-03 13:00:00,2.02,20.7,26.7,412.0
2025-09-03 14:00:00,10.0,19.7,24.9,144.0
2025-09-03 15:00:00,63.459999,20.1,27.5,202.0
2025-09-03 16:00:00,80.93,20.6,25.7,213.0
2025-09-03 17:00:00,96.309998,19.2,23.6,86.0
2025-09-03 18:00:00,90.300003,18.5,22.4,15.0
2025-09-03 19:00:00,60.880001,19.4,23.3,0.0
2025-09-03 20:00:00,44.189999,19.7,24.4,0.0
2025-09-03 21:00:00,38.349998,19.5,23.7,0.0
2025-09-03 22:00:00,15.1,19.6,24.9,0.0
2025-09-03 23:00:00,15.04,19.5,24.3,0.0
2025-09-04 00:00:00,14.88,19.4,24.2,0.0
2025-09-04 01:00:00,15.09,19.4,24.2,0.0
2025-09-04 02:00:00,24.280001,18.9,21.9,0.0
2025-09-04 03:00:00,44.599998,18.6,19.1,0.0
2025-09-04 04:00:00,73.089996,18.0,18.3,0.0
2025-09-04 05:00:00,96.82,17.5,17.3,5.0
2025-09-04 06:00:00,98.0,18.0,17.0,69.0
2025-09-04 07:00:00,77.809998,18.7,20.1,181.0
2025-09-04 08:00:00,41.450001,19.1,20.0,301.0
2025-09-04 09:00:00,5.79,20.0,19.3,416.0
2025-09-04 10:00:00,3.2,20.9,18.8,521.0
2025-09-04 11:00:00,3.36,21.5,18.4,567.0
2025-09-04 12:00:00,34.889999,21.3,19.2,560.0
2025-09-04 13:00:00,71.0,21.2,17.4,474.0
2025-09-04 14:00:00,89.519997,21.3,15.5,455.0
2025-09-04 15:00:00,109.129997,20.9,14.2,365.0
2025-09-04 16:00:00,191.800003,19.5,14.0,203.0
2025-09-04 17:00:00,350.0,19.0,11.9,121.0
2025-09-04 18:00:00,218.820007,18.0,9.6,32.0
2025-09-04 19:00:00,124.93,17.0,8.1,0.0
2025-09-04 20:00:00,112.139999,16.2,8.3,0.0
2025-09-04 21:00:00,101.300003,15.7,6.3,0.0
2025-09-04 22:00:00,95.25,15.7,7.6,0.0
2025-09-04 23:00:00,86.099998,16.1,10.1,0.0
2025-09-05 00:00:00,85.260002,16.8,11.3,0.0
2025-09-05 01:00:00,85.199997,16.6,11.0,0.0
2025-09-05 02:00:00,85.599998,16.4,10.7,0.0
2025-09-05 03:00:00,97.360001,16.8,10.0,0.0
2025-09-05 04:00:00,119.160004,16.8,10.0,0.0
2025-09-05 05:00:00,132.130005,16.6,9.9,1.0
2025-09-05 06:00:00,125.75,16.5,11.0,17.0
2025-09-05 07:00:00,100.400002,16.4,8.9,41.0
2025-09-05 08:00:00,87.830002,16.6,7.8,77.0
2025-09-05 09:00:00,84.150002,16.6,6.5,96.0
2025-09-05 10:00:00,78.25,17.3,8.8,198.0
2025-09-05 11:00:00,72.190002,17.3,8.7,121.0
2025-09-05 12:00:00,70.169998,18.4,10.5,274.0
2025-09-05 13:00:00,77.529999,18.8,12.2,375.0
2025-09-05 14:00:00,85.0,19.3,12.8,411.0
2025-09-05 15:00:00,90.959999,19.4,14.7,374.0
2025-09-05 16:00:00,108.949997,18.9,16.8,269.0
2025-09-05 17:00:00,154.529999,18.1,13.9,136.0
2025-09-05 18:00:00,150.75,16.7,12.3,34.0
2025-09-05 19:00:00,117.099998,15.6,12.0,0.0
2025-09-05 20:00:00,107.709999,14.6,11.9,0.0
2025-09-05 21:00:00,100.699997,14.0,12.2,0.0
2025-09-05 22:00:00,101.209999,13.5,12.3,0.0
2025-09-05 23:00:00,100.589996,13.2,12.4,0.0
2025-09-06 00:00:00,99.57,12.9,12.6,0.0
2025-09-06 01:00:00,97.839996,12.2,12.6,0.0
2025-09-06 02:00:00,96.959999,12.0,12.1,0.0
2025-09-06 03:00:00,98.010002,11.7,12.2,0.0
2025-09-06 04:00:00,97.870003,11.6,12.8,0.0
2025-09-06 05:00:00,100.910004,11.6,12.8,4.0
2025-09-06 06:00:00,95.980003,12.6,12.6,76.0
2025-09-06 07:00:00,79.110001,14.3,10.1,207.0
2025-09-06 08:00:00,11.35,16.0,11.5,346.0
2025-09-06 09:00:00,2.08,17.3,12.5,456.0
2025-09-06 10:00:00,2.06,18.3,13.3,535.0
2025-09-06 11:00:00,0.26,19.1,13.1,568.0
2025-09-06 12:00:00,0.0,19.7,12.3,552.0
2025-09-06 13:00:00,-0.01,20.0,9.5,535.0
2025-09-06 14:00:00,40.990002,20.3,9.1,455.0
2025-09-06 15:00:00,87.599998,20.1,6.9,307.0
2025-09-06 16:00:00,116.470001,19.8,5.8,238.0
2025-09-06 17:00:00,158.389999,18.9,4.7,120.0
2025-09-06 18:00:00,139.539993,17.1,5.2,30.0
2025-09-06 19:00:00,109.949997,15.7,8.1,0.0
2025-09-06 20:00:00,92.949997,14.6,7.5,0.0
2025-09-06 21:00:00,82.559998,13.8,7.0,0.0
2025-09-06 22:00:00,89.720001,13.1,7.0,0.0
2025-09-06 23:00:00,85.019997,12.3,4.7,0.0
2025-09-07 00:00:00,80.769997,12.3,3.5,0.0
2025-09-07 01:00:00,78.040001,11.6,4.9,0.0
2025-09-07 02:00:00,77.57,11.7,5.4,0.0
2025-09-07 03:00:00,77.440002,11.8,5.3,0.0
2025-09-07 04:00:00,78.040001,11.4,5.4,0.0
2025-09-07 05:00:00,55.48,11.8,5.1,3.0
2025-09-07 06:00:00,0.0,13.9,5.0,74.0
2025-09-07 07:00:00,-0.09,15.8,7.9,198.0
2025-09-07 08:00:00,-0.01,16.8,9.6,339.0
2025-09-07 09:00:00,-8.96,17.8,10.1,462.0
2025-09-07 10:00:00,-25.32,18.6,11.0,559.0
2025-09-07 11:00:00,-34.040001,19.0,13.2,615.0
2025-09-07 12:00:00,-31.790001,19.0,13.6,629.0
2025-09-07 13:00:00,-12.1,19.4,14.9,590.0
2025-09-07 14:00:00,1.66,19.1,15.4,524.0
2025-09-07 15:00:00,3.36,18.8,15.2,410.0
2025-09-07 16:00:00,92.559998,18.3,15.1,267.0
2025-09-07 17:00:00,108.110001,17.5,14.1,138.0
2025-09-07 18:00:00,96.25,16.7,15.8,30.0
2025-09-07 19:00:00,86.019997,16.6,16.4,0.0
2025-09-07 20:00:00,85.010002,16.4,15.1,0.0
2025-09-07 21:00:00,82.57,16.1,14.7,0.0
2025-09-07 22:00:00,69.199997,15.8,15.0,0.0
2025-09-07 23:00:00,69.040001,15.6,15.1,0.0
2025-09-08 00:00:00,70.480003,15.2,14.2,0.0
2025-09-08 01:00:00,70.410004,14.6,14.1,0.0
2025-09-08 02:00:00,72.449997,14.5,14.9,0.0
2025-09-08 03:00:00,74.940002,14.5,15.3,0.0
2025-09-08 04:00:00,94.290001,14.5,15.6,0.0
2025-09-08 05:00:00,106.489998,14.7,16.7,2.0
2025-09-08 06:00:00,113.550003,15.5,18.9,69.0
2025-09-08 07:00:00,101.849998,16.6,22.2,186.0
2025-09-08 08:00:00,85.830002,17.4,21.9,300.0
2025-09-08 09:00:00,73.910004,17.9,20.2,370.0
2025-09-08 10:00:00,63.619999,18.6,18.4,461.0
2025-09-08 11:00:00,58.02,19.3,18.0,515.0
2025-09-08 12:00:00,65.610001,19.5,15.4,490.0
2025-09-08 13:00:00,72.160004,20.1,17.1,547.0
2025-09-08 14:00:00,90.080002,20.1,16.0,486.0
2025-09-08 15:00:00,124.279999,20.0,14.3,398.0
2025-09-08 16:00:00,196.610001,19.6,12.0,270.0
2025-09-08 17:00:00,413.660004,18.7,9.8,133.0
2025-09-08 18:00:00,308.519989,17.5,8.5,25.0
2025-09-08 19:00:00,152.0,17.2,9.1,0.0
2025-09-08 20:00:00,123.93,17.1,9.9,0.0
2025-09-08 21:00:00,113.120003,16.9,13.6,0.0
2025-09-08 22:00:00,114.519997,16.5,12.6,0.0
2025-09-08 23:00:00,112.459999,16.1,10.3,0.0
2025-09-09 00:00:00,110.349998,15.9,8.4,0.0
2025-09-09 01:00:00,109.800003,15.7,9.5,0.0
2025-09-09 02:00:00,109.989998,15.5,9.0,0.0
2025-09-09 03:00:00,118.18,15.5,8.4,0.0
2025-09-09 04:00:00,182.389999,15.3,6.9,0.0
2025-09-09 05:00:00,293.5,15.1,7.0,2.0
2025-09-09 06:00:00,196.979996,15.9,9.8,66.0
2025-09-09 07:00:00,127.589996,17.4,11.9,190.0
2025-09-09 08:00:00,101.730003,18.2,8.5,322.0
2025-09-09 09:00:00,98.919998,19.2,8.0,432.0
2025-09-09 10:00:00,85.68,19.8,9.6,519.0
2025-09-09 11:00:00,83.230003,20.1,10.3,557.0
2025-09-09 12:00:00,82.940002,20.3,11.6,589.0
2025-09-09 13:00:00,89.599998,19.9,20.1,551.0
2025-09-09 14:00:00,99.959999,19.9,13.9,463.0
2025-09-09 15:00:00,127.410004,19.3,13.4,283.0
2025-09-09 16:00:00,192.679993,19.2,11.1,232.0
2025-09-09 17:00:00,386.399994,18.7,11.9,106.0
2025-09-09 18:00:00,215.589996,18.3,13.3,17.0
2025-09-09 19:00:00,132.369995,18.1,13.3,0.0
2025-09-09 20:00:00,113.709999,18.3,15.2,0.0
2025-09-09 21:00:00,106.0,18.2,16.9,0.0
2025-09-09 22:00:00,100.720001,17.7,17.5,0.0
2025-09-09 23:00:00,101.160004,17.1,16.6,0.0
2025-09-10 00:00:00,98.480003,16.9,14.8,0.0
2025-09-10 01:00:00,99.169998,16.9,16.1,0.0
2025-09-10 02:00:00,100.139999,16.8,13.5,0.0
2025-09-10 03:00:00,107.639999,16.9,11.0,0.0
2025-09-10 04:00:00,131.039993,16.9,12.2,0.0
2025-09-10 05:00:00,218.809998,17.2,15.3,1.0
2025-09-10 06:00:00,171.919998,17.6,18.5,34.0
2025-09-10 07:00:00,125.900002,18.0,17.9,92.0
2025-09-10 08:00:00,107.330002,18.3,17.8,182.0
2025-09-10 09:00:00,97.199997,19.1,19.6,309.0
2025-09-10 10:00:00,80.300003,19.5,19.2,336.0
2025-09-10 11:00:00,78.0,19.1,23.0,332.0
2025-09-10 12:00:00,82.099998,17.7,12.7,289.0
2025-09-10 13:00:00,83.199997,17.1,21.2,301.0
2025-09-10 14:00:00,96.709999,18.2,17.7,373.0
2025-09-10 15:00:00,123.660004,17.1,22.3,224.0
2025-09-10 16:00:00,170.589996,16.7,14.4,64.0
2025-09-10 17:00:00,275.190002,16.8,11.1,43.0
2025-09-10 18:00:00,169.070007,16.5,12.4,6.0
2025-09-10 19:00:00,122.940002,16.1,10.4,0.0
2025-09-10 20:00:00,101.580002,16.0,8.8,0.0
2025-09-10 21:00:00,87.629997,15.7,8.8,0.0
2025-09-10 22:00:00,82.57,15.2,7.2,0.0
2025-09-10 23:00:00,79.239998,14.8,7.7,0.0
2025-09-11 00:00:00,71.540001,14.7,7.6,0.0
2025-09-11 01:00:00,65.230003,15.0,4.7,0.0
2025-09-11 02:00:00,65.169998,14.6,6.9,0.0
2025-09-11 03:00:00,66.599998,14.2,8.1,0.0
2025-09-11 04:00:00,85.870003,13.9,8.4,0.0
2025-09-11 05:00:00,85.800003,13.8,9.1,1.0
2025-09-11 06:00:00,87.0,14.8,12.1,59.0
2025-09-11 07:00:00,63.630001,16.2,13.3,187.0
2025-09-11 08:00:00,41.09,17.2,15.2,323.0
2025-09-11 09:00:00,8.23,17.9,15.5,438.0
2025-09-11 10:00:00,4.08,18.6,16.6,526.0
2025-09-11 11:00:00,2.97,19.0,19.5,545.0
2025-09-11 12:00:00,4.25,19.3,21.3,537.0
2025-09-11 13:00:00,2.82,18.1,19.4,375.0
2025-09-11 14:00:00,8.96,18.5,22.2,311.0
2025-09-11 15:00:00,68.0,18.0,22.4,327.0
2025-09-11 16:00:00,106.68,17.3,18.0,188.0
2025-09-11 17:00:00,128.0,16.6,15.9,111.0
2025-09-11 18:00:00,123.019997,15.5,15.2,16.0
2025-09-11 19:00:00,103.190002,14.5,13.3,0.0
2025-09-11 20:00:00,81.199997,13.8,12.4,0.0
2025-09-11 21:00:00,63.889999,13.6,13.5,0.0
2025-09-11 22:00:00,18.190001,13.9,15.8,0.0
2025-09-11 23:00:00,18.040001,13.6,15.1,0.0
2025-09-12 00:00:00,15.19,13.4,16.0,0.0
2025-09-12 01:00:00,11.13,13.2,16.2,0.0
2025-09-12 02:00:00,13.14,13.1,17.7,0.0
2025-09-12 03:00:00,13.07,13.1,18.8,0.0
2025-09-12 04:00:00,30.1,13.0,19.4,0.0
2025-09-12 05:00:00,60.0,12.6,20.0,0.0
2025-09-12 06:00:00,71.199997,12.8,21.3,46.0
2025-09-12 07:00:00,44.419998,13.6,20.5,154.0
2025-09-12 08:00:00,2.33,14.6,23.9,248.0
2025-09-12 09:00:00,0.0,15.6,20.3,369.0
2025-09-12 10:00:00,-1.83,16.5,21.9,494.0
2025-09-12 11:00:00,-4.06,16.4,21.8,517.0
2025-09-12 12:00:00,-2.01,16.9,25.1,455.0
2025-09-12 13:00:00,-0.96,16.1,24.2,508.0
2025-09-12 14:00:00,-0.01,16.0,24.1,378.0
2025-09-12 15:00:00,51.630001,15.5,24.0,310.0
2025-09-12 16:00:00,90.889999,15.2,19.1,185.0
2025-09-12 17:00:00,120.0,14.6,17.6,98.0
2025-09-12 18:00:00,123.800003,13.6,16.8,13.0
2025-09-12 19:00:00,102.989998,13.0,16.2,0.0
2025-09-12 20:00:00,89.5,12.5,16.7,0.0
2025-09-12 21:00:00,72.260002,12.5,17.1,0.0
2025-09-12 22:00:00,46.84,12.0,17.3,0.0
2025-09-12 23:00:00,34.5,11.8,17.3,0.0
2025-09-13 00:00:00,24.4,11.5,17.8,0.0
2025-09-13 01:00:00,19.65,11.7,19.1,0.0
2025-09-13 02:00:00,19.709999,12.1,17.3,0.0
2025-09-13 03:00:00,18.99,12.5,17.5,0.0
2025-09-13 04:00:00,21.09,12.9,21.0,0.0
2025-09-13 05:00:00,36.549999,12.8,20.2,0.0
2025-09-13 06:00:00,39.0,13.3,20.3,46.0
2025-09-13 07:00:00,37.0,14.4,19.0,163.0
2025-09-13 08:00:00,14.3,15.1,22.0,286.0
2025-09-13 09:00:00,2.37,15.9,21.4,368.0
2025-09-13 10:00:00,1.36,16.5,20.0,405.0
2025-09-13 11:00:00,1.32,17.4,23.7,544.0
2025-09-13 12:00:00,1.37,17.0,27.0,548.0
2025-09-13 13:00:00,0.0,16.7,12.5,453.0
2025-09-13 14:00:00,3.88,15.4,13.5,323.0
2025-09-13 15:00:00,63.0,14.8,19.6,190.0
2025-09-13 16:00:00,97.510002,14.6,16.4,142.0
2025-09-13 17:00:00,116.93,14.4,16.6,83.0
2025-09-13 18:00:00,118.769997,13.9,15.2,12.0
2025-09-13 19:00:00,111.169998,13.6,14.1,0.0
2025-09-13 20:00:00,100.0,13.5,15.8,0.0
2025-09-13 21:00:00,87.18,13.3,15.9,0.0
2025-09-13 22:00:00,85.690002,13.3,14.8,0.0
2025-09-13 23:00:00,77.57,13.2,14.8,0.0
2025-09-14 00:00:00,80.610001,13.1,14.2,0.0
2025-09-14 01:00:00,85.93,13.6,13.1,0.0
2025-09-14 02:00:00,93.769997,13.6,13.4,0.0
2025-09-14 03:00:00,99.82,13.7,13.3,0.0
2025-09-14 04:00:00,100.75,13.3,12.9,0.0
2025-09-14 05:00:00,105.360001,12.7,13.2,0.0
2025-09-14 06:00:00,108.480003,12.7,13.0,31.0
2025-09-14 07:00:00,87.779999,13.3,11.6,147.0
2025-09-14 08:00:00,61.68,14.4,13.5,265.0
2025-09-14 09:00:00,17.58,15.2,12.6,325.0
2025-09-14 10:00:00,6.52,16.0,12.1,419.0
2025-09-14 11:00:00,0.01,16.6,14.5,534.0
2025-09-14 12:00:00,0.0,17.1,13.5,553.0
2025-09-14 13:00:00,0.0,16.7,11.1,416.0
2025-09-14 14:00:00,19.33,16.7,10.2,275.0
2025-09-14 15:00:00,98.199997,16.2,11.6,255.0
2025-09-14 16:00:00,124.339996,15.8,10.4,196.0
2025-09-14 17:00:00,142.020004,14.9,7.3,93.0
2025-09-14 18:00:00,123.220001,13.5,7.8,10.0
2025-09-14 19:00:00,89.669998,12.8,9.2,0.0
2025-09-14 20:00:00,71.639999,12.2,12.3,0.0
2025-09-14 21:00:00,14.27,11.7,10.8,0.0
2025-09-14 22:00:00,15.81,11.4,10.9,0.0
2025-09-14 23:00:00,3.87,11.9,12.9,0.0
2025-09-15 00:00:00,1.39,12.4,12.9,0.0
2025-09-15 01:00:00,0.01,12.8,14.0,0.0
2025-09-15 02:00:00,0.0,13.4,16.1,0.0
2025-09-15 03:00:00,0.9,14.2,20.9,0.0
2025-09-15 04:00:00,-0.06,15.1,29.9,0.0
2025-09-15 05:00:00,0.0,14.7,28.6,0.0
2025-09-15 06:00:00,3.34,14.0,30.3,10.0
2025-09-15 07:00:00,2.34,14.2,32.7,34.0
2025-09-15 08:00:00,4.28,14.4,32.4,62.0
2025-09-15 09:00:00,0.42,15.6,26.7,182.0
2025-09-15 10:00:00,0.0,16.4,25.4,277.0
2025-09-15 11:00:00,-0.01,16.5,28.7,406.0
2025-09-15 12:00:00,-0.01,17.0,29.7,480.0
2025-09-15 13:00:00,-0.07,15.7,28.0,357.0
2025-09-15 14:00:00,0.0,16.2,25.4,326.0
2025-09-15 15:00:00,1.74,15.9,21.3,248.0
2025-09-15 16:00:00,3.9,15.2,26.7,144.0
2025-09-15 17:00:00,25.58,14.5,26.3,75.0
2025-09-15 18:00:00,4.01,13.7,24.6,7.0
2025-09-15 19:00:00,2.84,13.2,25.1,0.0
2025-09-15 20:00:00,2.91,13.2,26.1,0.0
2025-09-15 21:00:00,0.06,13.0,27.3,0.0
2025-09-15 22:00:00,1.64,12.7,27.5,0.0
2025-09-15 23:00:00,-0.05,12.7,26.6,0.0
2025-09-16 00:00:00,-0.11,12.9,26.6,0.0
2025-09-16 01:00:00,-0.56,13.0,25.1,0.0
2025-09-16 02:00:00,0.0,12.9,22.2,0.0
2025-09-16 03:00:00,0.19,12.8,22.3,0.0
2025-09-16 04:00:00,2.32,12.2,19.0,0.0
2025-09-16 05:00:00,18.68,11.9,19.7,0.0
2025-09-16 06:00:00,24.0,12.5,21.4,40.0
2025-09-16 07:00:00,10.0,12.8,20.0,113.0
2025-09-16 08:00:00,2.85,14.0,30.6,93.0
2025-09-16 09:00:00,1.27,14.7,33.0,183.0
2025-09-16 10:00:00,0.13,15.6,31.0,340.0
2025-09-16 11:00:00,0.65,16.2,31.0,314.0
2025-09-16 12:00:00,1.69,17.1,28.4,486.0
2025-09-16 13:00:00,0.77,16.9,30.5,512.0
2025-09-16 14:00:00,1.67,16.8,27.9,416.0
2025-09-16 15:00:00,2.84,16.3,28.5,324.0
2025-09-16 16:00:00,4.46,15.7,26.1,203.0
2025-09-16 17:00:00,6.7,14.6,23.6,75.0
2025-09-16 18:00:00,5.74,13.8,22.7,7.0
2025-09-16 19:00:00,2.9,13.4,22.1,0.0
2025-09-16 20:00:00,4.14,13.2,23.5,0.0
2025-09-16 21:00:00,4.0,12.8,23.0,0.0
2025-09-16 22:00:00,2.37,12.6,24.2,0.0
2025-09-16 23:00:00,3.02,12.4,26.1,0.0
2025-09-17 00:00:00,3.07,12.4,24.6,0.0
2025-09-17 01:00:00,3.07,12.4,23.9,0.0
2025-09-17 02:00:00,3.09,12.4,22.3,0.0
2025-09-17 03:00:00,4.13,12.5,21.9,0.0
2025-09-17 04:00:00,10.0,12.3,20.9,0.0
2025-09-17 05:00:00,59.889999,12.3,21.4,0.0
2025-09-17 06:00:00,52.349998,13.0,22.8,35.0
2025-09-17 07:00:00,4.29,13.9,22.1,113.0
2025-09-17 08:00:00,4.1,14.8,21.5,242.0
2025-09-17 09:00:00,4.12,15.9,29.7,318.0
2025-09-17 10:00:00,9.1,16.4,27.6,392.0
2025-09-17 11:00:00,4.29,16.7,27.4,390.0
2025-09-17 12:00:00,5.63,17.4,26.5,485.0
2025-09-17 13:00:00,7.12,17.1,24.3,402.0
2025-09-17 14:00:00,6.69,17.0,25.4,413.0
2025-09-17 15:00:00,50.0,16.7,22.3,296.0
2025-09-17 16:00:00,92.769997,16.2,20.4,201.0
2025-09-17 17:00:00,116.209999,15.2,17.1,80.0
2025-09-17 18:00:00,110.790001,14.1,15.2,6.0
2025-09-17 19:00:00,90.82,13.3,12.8,0.0
2025-09-17 20:00:00,76.199997,12.6,12.6,0.0
2025-09-17 21:00:00,60.0,12.5,12.1,0.0
2025-09-17 22:00:00,34.509998,13.3,13.1,0.0
2025-09-17 23:00:00,27.700001,13.7,15.2,0.0
2025-09-18 00:00:00,19.48,14.1,19.5,0.0
2025-09-18 01:00:00,14.42,14.2,20.4,0.0
2025-09-18 02:00:00,9.08,14.3,17.0,0.0
2025-09-18 03:00:00,9.1,14.7,16.3,0.0
2025-09-18 04:00:00,45.060001,15.0,17.9,0.0
2025-09-18 05:00:00,80.199997,15.3,18.1,0.0
2025-09-18 06:00:00,92.0,15.8,17.4,18.0
2025-09-18 07:00:00,72.940002,16.6,18.3,69.0
2025-09-18 08:00:00,52.240002,17.3,19.9,175.0
2025-09-18 09:00:00,5.89,18.2,22.3,315.0
2025-09-18 10:00:00,2.36,18.8,25.4,393.0
2025-09-18 11:00:00,2.22,19.4,25.3,441.0
2025-09-18 12:00:00,2.0,19.7,26.1,507.0
2025-09-18 13:00:00,2.34,19.2,28.2,478.0
2025-09-18 14:00:00,15.31,19.1,27.7,432.0
2025-09-18 15:00:00,49.900002,18.7,26.0,327.0
2025-09-18 16:00:00,79.239998,18.0,23.5,211.0
2025-09-18 17:00:00,98.459999,16.8,21.9,81.0
2025-09-18 18:00:00,15.0,15.8,20.9,5.0
2025-09-18 19:00:00,9.05,15.2,22.2,0.0
2025-09-18 20:00:00,5.73,14.7,22.0,0.0
2025-09-18 21:00:00,4.0,14.4,22.0,0.0
2025-09-18 22:00:00,1.68,14.2,18.9,0.0
2025-09-18 23:00:00,6.84,14.1,17.3,0.0
2025-09-19 00:00:00,3.6,14.4,19.8,0.0
2025-09-19 01:00:00,6.39,14.5,16.8,0.0
2025-09-19 02:00:00,8.19,14.7,16.1,0.0
2025-09-19 03:00:00,34.029999,15.0,16.2,0.0
2025-09-19 04:00:00,56.0,15.3,15.8,0.0
2025-09-19 05:00:00,89.0,15.9,16.0,0.0
2025-09-19 06:00:00,103.970001,16.6,15.7,12.0
2025-09-19 07:00:00,95.18,17.2,16.1,42.0
2025-09-19 08:00:00,53.700001,18.4,17.3,140.0
2025-09-19 09:00:00,13.03,19.9,24.3,304.0
2025-09-19 10:00:00,2.36,20.9,25.5,387.0
2025-09-19 11:00:00,2.43,21.3,25.3,402.0
2025-09-19 12:00:00,2.18,21.0,23.1,284.0
2025-09-19 13:00:00,11.97,21.0,25.2,298.0
2025-09-19 14:00:00,49.84,20.6,23.2,231.0
2025-09-19 15:00:00,84.779999,20.1,23.9,192.0
2025-09-19 16:00:00,103.0,19.5,19.1,133.0
2025-09-19 17:00:00,141.399994,18.4,19.1,60.0
2025-09-19 18:00:00,142.699997,17.3,17.8,3.0
2025-09-19 19:00:00,111.82,16.6,18.0,0.0
2025-09-19 20:00:00,86.040001,16.3,17.4,0.0
2025-09-19 21:00:00,78.93,15.8,16.7,0.0
2025-09-19 22:00:00,87.239998,15.6,16.0,0.0
2025-09-19 23:00:00,77.910004,15.6,15.2,0.0
2025-09-20 00:00:00,74.989998,15.6,15.9,0.0
2025-09-20 01:00:00,74.800003,15.5,14.7,0.0
2025-09-20 02:00:00,74.790001,15.4,13.7,0.0
2025-09-20 03:00:00,80.209999,15.2,11.9,0.0
2025-09-20 04:00:00,88.510002,14.7,10.0,0.0
2025-09-20 05:00:00,86.970001,14.3,9.8,0.0
2025-09-20 06:00:00,75.290001,14.6,11.3,30.0
2025-09-20 07:00:00,24.9,15.9,12.4,127.0
2025-09-20 08:00:00,3.02,17.5,12.7,246.0
2025-09-20 09:00:00,2.0,18.0,15.7,183.0
2025-09-20 10:00:00,1.59,19.1,13.7,207.0
2025-09-20 11:00:00,0.25,20.9,18.1,532.0
2025-09-20 12:00:00,0.08,22.1,18.3,536.0
2025-09-20 13:00:00,1.43,23.3,21.1,488.0
2025-09-20 14:00:00,26.360001,23.0,23.3,418.0
2025-09-20 15:00:00,93.839996,21.9,24.4,197.0
2025-09-20 16:00:00,122.730003,20.4,24.5,104.0
2025-09-20 17:00:00,128.619995,18.6,21.1,16.0
2025-09-20 18:00:00,99.080002,17.1,15.8,0.0
2025-09-20 19:00:00,81.949997,16.2,19.2,0.0
2025-09-20 20:00:00,70.059998,15.7,17.8,0.0
2025-09-20 21:00:00,47.209999,15.6,18.8,0.0
2025-09-20 22:00:00,8.07,15.4,18.2,0.0
2025-09-20 23:00:00,3.7,15.4,17.1,0.0
2025-09-21 00:00:00,3.4,15.2,16.0,0.0
2025-09-21 01:00:00,1.65,15.4,16.5,0.0
